,City,Country,Population,Bars,Parks,Galleries,Gyms,Bookstores,Fast Food
131,Jefferson City,US,151164,2.9107459448016724,0.5953798523457966,0.0,1.1246063877642825,0.1984599507819322,5.226112037257548
132,Lynchburg,US,259926,1.5773720212675915,0.3462523949123982,0.3462523949123982,0.9618122080899948,0.26930741826519855,5.270730900333171
133,Colorado Springs,US,707431,3.943847527179329,0.9329531784725295,0.735054019402599,2.7847238811983073,0.6502400940869144,6.643757483061952
134,Madera,US,154726,10.08233910267182,4.847278414746067,2.003541744761708,10.276230239261663,1.6157594715820225,31.02258185437483
135,Panama City,US,200502,5.386479935362241,1.2967451696242431,0.4987481421631705,1.5461192407058284,0.3989985137305364,7.531096946663874
136,Tallahassee,US,380448,3.206745731348305,1.15653124737152,0.3417024139961309,1.8136512742871562,0.3942720161493818,5.8089410379342254
137,Laredo,US,272746,1.5032301115323417,0.21998489437058658,0.0,0.43996978874117315,0.0,3.263109266497034
138,Parkersburg,US,91681,2.9449940554749623,0.8725908312518407,0.21814770781296017,0.43629541562592034,0.21814770781296017,8.507760604705446
139,Brunswick,US,116597,3.8594474986491933,1.9726064993095875,0.7718894997298387,1.1149514996097671,0.5145929998198925,6.003584997898745
140,Denver,US,2868232,5.229702478739516,1.8861793606653854,0.9831840660030291,5.229702478739516,0.7391312836618517,6.9729366383193545
141,Knoxville,US,866010,2.3556309973325944,0.8544935970716274,0.26558584773847876,1.2817403956074411,0.3117746908234316,5.66968048867796
142,Odessa,US,163843,4.455484823886281,0.7934425028838583,0.3051701934168686,2.1361913539180803,0.3051701934168686,10.009582344073289
143,Fort Lauderdale,US,1930253,7.252935236987068,2.56961134110399,1.7458851249033158,6.734868434345135,0.6061381590910622,9.843269250196736
144,Gainesville,US,196154,5.607838738950009,3.160781834680914,0.7137249304118193,3.7725460607481875,0.8666659869286377,10.705873956177289
145,Hot Springs,US,97312,4.727063465965143,1.9524827359421244,0.30828674778033544,0.8220979940808945,0.41104899704044723,8.323742190069057
146,Port St. Lucie,US,461932,4.416234424114371,1.8400976767143216,0.5845016149563139,2.554488539438705,0.2164820796134496,5.823367941601794
147,Racine,US,194692,49.15456207753786,8.731740389949254,5.136317876440737,15.25486409302899,3.698148871037331,39.90918989994453
148,Des Moines,US,632763,4.7727190116994835,1.169474194919741,0.36348522274532485,1.7068001763693517,0.4267000440923379,5.057185707761041
149,Erie,US,276700,3.8308637513552584,0.3614022406938923,0.5782435851102277,0.5782435851102277,0.3252620166245031,3.397181062522588
150,Sherman,US,125998,3.730217939967301,1.1111287480753662,0.3968316957412022,1.6666931221130494,0.15873267829648088,9.603327036937095
151,Sierra Vista,US,125652,2.228376786680674,1.2733581638175278,0.7162639671473594,1.114188393340337,0.31833954095438194,3.899659376691179
152,Joplin,US,177228,2.5955266662152705,0.507820434694292,0.28212246371905114,0.8463673911571535,0.33854695646286137,6.883788114744848
153,Lakeland,US,661218,3.4633055966413497,1.2250120232661543,0.1361124470295727,2.0416867054435905,0.37809013063770197,6.790498746253126
154,Omaha,US,923710,5.185610202336231,0.9310281365363589,0.38973270831754553,2.1760076214396293,0.4438622511394269,5.921771984713818
155,Salt Lake City,US,1190065,2.369618466218232,1.7394007890325318,0.5461886535609399,3.310743530815544,0.7142467008104599,8.402902362475999
156,Sioux Falls,US,256120,3.3968452287990005,0.46853037638606904,0.31235358425737936,0.9761049508043105,0.1952209901608621,4.255817585506794
157,Tampa,US,3020266,4.304256644944518,1.5495323921800266,0.5496204638929154,2.5991088202164976,0.3675172981452627,4.9664499749359825
158,Salisbury,US,397778,0.9553067288789224,0.1759775553198015,0.20111720607977313,0.45251371367948956,0.20111720607977313,2.6145236790370507
159,Springfield,US,210256,5.802450346244577,0.998782436648657,0.475610684118408,2.615858762651244,0.8560992314131345,11.034167871547067
160,Hinesville,US,80776,4.332970189165099,1.2379914826185996,0.12379914826185996,3.961572744379519,0.3713974447855799,16.341487570565516
161,New Haven,US,804612,6.487598991812203,1.7523974288228363,0.9072695908089862,4.971340223610883,0.8078427863367685,8.152997966721848
162,Peoria,US,375999,4.095755573818016,0.6648953853600674,0.10638326165761079,0.9042577240896917,0.265958154144027,4.069159758403613
163,Sumter,US,107671,2.043261416723166,0.7430041515356968,0.2786265568258863,1.021630708361583,0.1857510378839242,8.544547742660512
164,Oxnard,US,849851,2.2356860202553155,2.3180533999489326,0.9295747136851048,4.236036669957439,0.8001402598808497,6.118719634382969
165,Pocatello,US,84414,4.857014239344185,0.0,0.23692752387044805,0.8292463335465682,0.23692752387044805,7.5816807638543375
166,Bowling Green,US,170204,14.218232238960306,1.821343799205659,0.7637893351507602,4.053958778877112,0.9988014382740711,21.621113487344598
167,Elmira,US,86124,14.165621661789977,3.4833495889647486,1.277228182620408,4.99280107751614,1.9738981004133576,10.101713807997772
168,Evansville,US,315875,2.5009893153937477,0.2849228333992877,0.15829046299960428,0.8231104075979423,0.25326474079936684,4.622081519588445
169,Palm Bay,US,574187,3.988247731139855,1.428106174469293,0.38315043705273716,1.74159289569426,0.38315043705273716,4.42364595506342
170,Tacoma,US,857339,10.835853728805057,5.890318765389186,2.262815525713866,7.49995042801039,1.9012316015018564,16.329596577316558
171,Austin,US,2054651,4.813469538135673,1.713186327020988,0.9003962230081897,5.840407933026095,0.6570458924654358,6.813809255197111
172,Harrisburg,US,566382,5.208498857661437,1.2712268398360116,0.8651404882217302,2.5954214646651907,0.6709252765801172,6.479725697497449
173,Lansing,US,473685,3.5888829074173767,0.5277768981496141,0.3166661388897685,1.414442087040966,0.4222215185196913,4.369992716678806
174,Rapid City,US,145700,5.2161976664378855,1.3726835964310227,0.5490734385724091,1.0981468771448182,0.7549759780370625,5.628002745367193
175,Decatur,US,152077,92.05862819492756,27.157295317503635,17.293870868047108,85.48301189528989,12.756695621297105,184.11725638985513
176,New York,US,20177990,3.0726549076493748,0.6938253017272781,0.6938253017272781,2.3788296059220966,0.33105378682415837,2.527506456292227
177,Davenport,US,383016,4.908411136871567,0.4177371180316227,0.23497712889278777,0.9137999456941747,0.3916285481546463,4.777868287486684
178,Enid,US,63828,2.036723694930125,0.47001316036849033,0.47001316036849033,0.9400263207369807,0.31334210691232683,6.423513191702701
179,Lawton,US,129814,2.542098695056003,0.6162663503166069,0.38516646894787926,1.617699169581093,0.30813317515830346,6.239696796955644
180,Reno,US,457558,8.610930199013021,4.567726932978989,1.59542615362424,5.660484572447646,0.9616267227324187,8.982467796432365
181,Tyler,US,224848,2.134775492777343,0.48921938376147445,0.26684693659716785,1.6010816195830073,0.26684693659716785,7.78303565075073
182,Walla Walla,US,64789,5.55649878837457,1.8521662627915232,0.6173887542638411,0.7717359428298014,0.7717359428298014,5.0934572226766885
183,Bloomington,US,166354,5.049472810993423,3.3062024357695035,1.3224809743078014,2.584849177056157,1.0219171165105738,7.213532587133462
184,Boston,US,1994514,8.022004357953868,2.8177290307312957,1.739772195131245,9.526130175070218,1.5442358389061193,7.52062908558175
185,Deltona,US,631296,8.458789537712896,4.2452351987023516,1.2672343876723438,6.684661394971614,1.4414791159772913,13.844535685320356
186,Eau Claire,US,166178,7.040643165762015,0.481411498513642,0.3008821865710262,0.8424701223988735,0.36105862388523147,4.693762110508009
187,Kahului,US,164771,7.100764090768401,8.071808752753823,6.433170885653422,6.979383508020223,0.7889737878631556,7.889737878631555
188,San Diego,US,3317259,5.124712903032293,2.5502983035090114,1.1636112826885088,6.933435104102513,0.9254628595475963,7.536342504459253
189,Bay City,US,105209,11.310819416589835,1.3306846372458632,0.9504890266041879,2.8514670798125636,0.9504890266041879,17.393949186856638
190,Lubbock,US,314167,2.992039265740832,0.4137926644109661,0.4456228693656558,1.3686988130516573,0.31830204954689706,6.970814885077044
191,San Jose,US,1991233,4.394262248566592,4.72069315846011,1.2605255135888165,10.044027996723639,1.32581169556752,10.044027996723639
192,Santa Maria,US,445908,3.879724068641962,2.7584165343523774,0.9867506301748343,3.5657579590408783,0.8073414246885008,6.660566753680131
193,Spokane,US,553915,4.693860971448688,1.0470920628616305,0.4152261628589224,1.9678109457227193,0.3971728514302736,5.325726871451395
194,Blacksburg,US,181407,2.3152359060014223,0.385872651000237,0.6063713087146582,1.1024932885721057,0.385872651000237,7.166206375718687
195,Punta Gorda,US,176234,13.391286584881463,3.46130712575326,2.1562241111249816,5.1635893187466655,1.1348547953289376,16.795850970868276
196,Wheeling,US,142933,195.89597923502618,68.21377848362519,41.48796988798948,160.91455437162867,30.08402538252188,279.8513989071803
197,El Paso,US,843018,3.3214000175559715,0.7473150039500936,0.14234571503811308,1.4709057220605017,0.28469143007622616,5.349826456849082
198,Hagerstown,US,261805,7.104524359733389,2.177192948950555,0.8403200855598633,3.3994767097649015,1.3750692309161399,12.452015813296155
199,Prescott,US,225038,2.6217794328069037,1.0664865489384014,1.7330406420249025,1.5997298234076023,0.7998649117038011,4.043761498058106
200,Seattle,US,3808184,4.464070013423721,2.321316406980335,0.9269510086697492,4.201477659692914,0.8534251496251232,5.251847074616143
201,Sebastian,US,150236,12.580207140765197,4.725897920604915,1.7971724486807423,5.59120317367342,0.998429138155968,14.244255704358476
202,Waco,US,263878,2.7664299411091493,0.4926519073208073,0.2652741039419732,1.1368890168941708,0.37896300563139024,6.972919303617581
203,Allentown,US,831770,4.652728518701084,0.7814660302727917,0.4809021724755641,2.5006912968729336,0.5169698354112314,4.796999170443753
204,Fort Collins,US,340447,5.904002678831066,1.5274036781055493,1.3805379398261697,4.523464739004897,1.0574333156115343,8.371347081924647
205,McAllen,US,853003,1.4067945833719226,0.15240274653195826,0.03516986458429806,0.5978876979330671,0.11723288194766021,3.2121809653658895
206,Binghamton,US,243328,4.808324566017886,0.36987112046291426,0.5342582851130984,1.1918069437138348,0.41096791162546026,4.191872698579695
207,Green Bay,US,318010,7.515486934373133,0.6289110405333166,0.2201188641866608,1.7923964655199522,0.5031288324266533,4.874060564133203
208,Johnson City,US,200977,3.3834717405474257,1.2439234340247889,0.39805549888793246,1.343437308746772,0.7463540604148733,11.493852530389049
209,New Bern,US,126088,4.362032865934903,0.7930968847154368,0.8724065731869804,1.744813146373961,0.6344775077723495,9.437852928113697
210,Pittsfield,US,126594,7.662290471902303,3.238700096371076,2.9227293552617026,3.001722040539046,1.5798537055468662,4.265605004976539
211,Grants Pass,US,85644,5.721358180374574,3.853159590864509,1.0508617065994115,1.9849610013544439,1.1676241184437905,7.589556769884639
212,Harrisonburg,US,131581,3.875939535343249,1.823971546043882,1.2159810306959211,2.203965618136357,0.9879845874404359,8.359869586034458
213,Hartford,US,1019846,4.824257780096211,2.0885506243099448,0.6863781394445827,4.137879640651628,0.666767335460452,6.677478756596584
214,Medford,US,215751,5.237519177199641,2.224786907129052,1.575890725883078,2.92003281560688,1.2977923624919467,6.4426120852278785
215,Elgin,US,634927,13.954360107539921,6.20543779048615,1.70098294764595,15.261597002490051,2.3939760003905963,28.34971579409916
216,Minneapolis,US,3555186,2.8127923546053566,0.843837706381607,0.43317002260922494,2.123658227727044,0.4162932684815928,3.9379092964474993
217,Morgantown,US,138954,7.484491270492393,1.151460195460368,0.35983131108136507,1.7991565554068254,0.8635951465952761,10.363141759143312
218,Olympia,US,274020,6.349901467046201,4.561710824027443,0.9853295379899277,3.8683307787752717,1.1677979709510253,10.072257499452594
219,Fargo,US,234910,4.384657954110085,0.12770848410029373,0.3831254523008812,1.2770848410029374,0.3831254523008812,4.895491890511259
220,Flagstaff,US,140312,6.414276754661041,4.204914761388904,5.772849079194937,5.060151662010377,1.4966645760875763,8.694908489651633
221,Grand Rapids,US,1048249,2.5375650251037682,0.39112844371900185,0.25757238976617197,1.2401633581334208,0.24803267162668413,3.4819971209130656
222,College Station,US,252572,3.602933025038405,1.5441141535878877,0.5542973884674469,1.5837068241927055,0.35633403544335873,7.601792756124985
223,Dubuque,US,97625,10.345710627400768,1.331626120358515,1.1267605633802817,1.6389244558258644,0.9218950064020487,5.838668373879641
224,Gettysburg,US,102165,8.221993833504625,3.5237116429305537,1.5660940635246905,3.915235158811726,1.272451426613811,15.563059756276612
225,Madison,US,647587,6.284869832161547,2.3008491523146697,0.6176776247824617,3.042062302053624,0.7257712091193924,4.787001592064078
226,Mankato,US,99481,4.42295513716187,0.5026085383138489,0.20104341532553957,1.2062604919532371,0.3015651229883093,4.221911721836331
